text	label
vectors	O
of	O
and	O
Aedes	O
borne	O
diseases	O
worldwide	O
Vector-borne	B-Disease
 malaria	B-Disease
 malaria 	B-Disease
 malaria 	B-Disease
The	O
use	O
of	O
Unmanned	O
Aerial	O
Vehicles	O
UAVs	O
has	O
expanded	O
rapidly	O
in	O
ecological	O
conservation	O
and	O
agriculture	O
with	O
a	O
growing	O
literature	O
describing	O
their	O
potential	O
applications	O
in	O
global	O
health	O
efforts	O
including	O
vector	O
control	O
diseases	O
carry	O
severe	O
public	O
health	O
and	O
economic	O
impacts	O
to	O
over	O
half	O
of	O
the	O
global	O
population	O
yet	O
conventional	O
approaches	O
to	O
the	O
surveillance	O
and	O
treatment	O
of	O
vector	O
habitats	O
is	O
typically	O
laborious	O
and	O
slow	O
The	O
high	O
mobility	O
of	O
UAVs	O
allows	O
them	O
to	O
reach	O
remote	O
areas	O
that	O
might	O
otherwise	O
be	O
inaccessible	O
to	O
ground	O
based	O
teams	O
Given	O
the	O
rapidly	O
expanding	O
examples	O
of	O
these	O
tools	O
in	O
vector	O
control	O
programmes	O
there	O
is	O
a	O
need	O
to	O
establish	O
the	O
current	O
knowledge	O
base	O
of	O
applications	O
for	O
UAVs	O
in	O
this	O
context	O
and	O
assess	O
the	O
strengths	O
and	O
challenges	O
compared	O
to	O
conventional	O
methodologies	O
This	O
review	O
aims	O
to	O
summarize	O
the	O
currently	O
available	O
knowledge	O
on	O
the	O
capabilities	O
of	O
UAVs	O
in	O
both	O
control	O
and	O
in	O
vector	O
control	O
more	O
broadly	O
in	O
cases	O
where	O
the	O
technology	O
could	O
be	O
readily	O
adapted	O
to	O
vectors	O
This	O
review	O
will	O
cover	O
the	O
current	O
use	O
of	O
UAVs	O
in	O
vector	O
habitat	O
surveillance	O
and	O
deployment	O
of	O
control	O
payloads	O
in	O
comparison	O
with	O
their	O
existing	O
conventional	O
approaches	O
Finally	O
this	O
review	O
will	O
highlight	O
the	O
logistical	O
and	O
regulatory	O
challenges	O
in	O
scaling	O
up	O
the	O
use	O
of	O
UAVs	O
in	O
control	O
programmes	O
and	O
highlight	O
potential	O
future	O
developments	O
Hematophagous	B-Organism
arthropods 	I-Organism
 salivary	B-Protien
proteins	I-Protien
pathogen	B-Organism
are	O
animals	O
that	O
feed	O
on	O
vertebrate	O
blood	O
for	O
egg	O
production	O
Mosquitoes	O
must	O
pierce	O
the	O
host	O
skin	O
locate	O
blood	O
vessels	O
and	O
extract	O
blood	O
without	O
being	O
noticed	O
Mosquito	O
stylets	O
lacerate	O
host	O
tissues	O
triggering	O
the	O
activation	O
of	O
the	O
three	O
branches	O
of	O
hemostasis	O
or	O
stopping	O
of	O
blood	O
flow	O
vasoconstriction	O
platelet	O
aggregation	O
and	O
coagulation	O
Mosquitoes	O
inject	O
saliva	O
into	O
the	O
host	O
skin	O
during	O
their	O
intradermal	O
search	O
for	O
blood	O
also	O
called	O
probing	O
and	O
counteract	O
hemostasis	O
Blood	O
feeding	O
dynamics	O
have	O
been	O
traditionally	O
described	O
by	O
observational	O
studies	O
in	O
which	O
researchers	O
using	O
magnifying	O
glasses	O
watched	O
mosquitoes	O
in	O
the	O
act	O
of	O
blood	O
feeding	O
These	O
studies	O
provided	O
the	O
foundation	O
for	O
protocols	O
to	O
evaluate	O
mosquito	O
blood	O
feeding	O
in	O
a	O
more	O
quantitative	O
manner	O
Here	O
we	O
introduce	O
mosquito	O
blood	O
feeding	O
biology	O
with	O
a	O
focus	O
on	O
the	O
feeding	O
steps	O
which	O
include	O
penetration	O
probing	O
and	O
feeding	O
Understanding	O
blood	O
feeding	O
dynamics	O
is	O
crucial	O
for	O
evaluating	O
probing	O
time	O
and	O
other	O
relevant	O
parameters	O
derived	O
from	O
blood	O
feeding	O
such	O
as	O
blood	O
meal	O
size	O
fecundity	O
and	O
fertility	O
Other	O
considerations	O
including	O
the	O
relationship	O
between	O
probing	O
and	O
transmission	O
and	O
novel	O
technologies	O
to	O
address	O
blood	O
feeding	O
are	O
also	O
discussed	O
 malaria	B-Disease
dengue	B-Disease
Zika	B-Disease
CO	B-Chemical_Substance
Blood	O
feeding	O
mosquitoes	O
are	O
a	O
leading	O
threat	O
to	O
global	O
public	O
health	O
vectoring	O
dangerous	O
infections	O
including	O
and	O
Mosquitoes	O
identify	O
and	O
target	O
hosts	O
for	O
blood	O
meals	O
by	O
using	O
visual	O
thermal	O
and	O
chemical	O
cues	O
Here	O
we	O
describe	O
an	O
assay	O
for	O
measuring	O
odor	O
based	O
host	O
preference	O
behavior	O
that	O
is	O
the	O
preferential	O
approach	O
toward	O
one	O
host	O
over	O
another	O
based	O
on	O
differences	O
in	O
the	O
volatile	O
compounds	O
they	O
emit	O
The	O
assay	O
can	O
be	O
adapted	O
for	O
use	O
with	O
diverse	O
odor	O
sources	O
from	O
live	O
animals	O
and	O
their	O
breath	O
to	O
odor	O
scented	O
sleeves	O
with	O
controlled	O
amounts	O
of	O
Malaria	B-Disease
coronavirus	B-Disease
COVID-19	B-Disease
malaria	B-Disease
malaria	B-Disease
COVID-19	B-Disease
malaria 	B-Disease
 malaria	B-Disease
malaria	B-Disease
malaria	B-Disease
malaria	B-Disease
malaria	B-Disease
malaria	B-Disease
malaria	B-Disease
COVID-19,	B-Disease
malaria	B-Disease
malaria	B-Disease
 drugs)	B-Medication
malaria	B-Disease
COVID-19	B-Disease
malaria 	B-Disease
malaria	B-Disease
malaria	B-Disease
 malaria	B-Disease
COVID-19,	B-Disease
remains	O
a	O
significant	O
public	O
health	O
concern	O
in	O
Africa	O
and	O
the	O
emerging	O
disease	O
2019	O
pandemic	O
may	O
have	O
negatively	O
impacted	O
control	O
Here	O
we	O
conducted	O
a	O
descriptive	O
epidemiological	O
analysis	O
of	O
globally	O
and	O
preliminarily	O
explored	O
the	O
impact	O
of	O
on	O
the	O
elimination	O
program	O
in	O
regions	O
of	O
Africa	O
AFR	O
The	O
present	O
analysis	O
found	O
that	O
there	O
was	O
a	O
vast	O
heterogeneity	O
of	O
incidence	O
of	O
deaths	O
caused	O
by	O
globally	O
in	O
different	O
continents	O
and	O
the	O
highest	O
urden	O
was	O
observed	O
in	O
AFR	O
In	O
2020	O
there	O
was	O
an	O
obviously	O
increasing	O
trend	O
in	O
the	O
epidemic	O
in	O
AFR	O
while	O
the	O
other	O
four	O
continents	O
exhibited	O
stable	O
and	O
declining	O
patterns	O
Historically	O
has	O
been	O
largely	O
concentrated	O
in	O
high	O
burden	O
regions	O
such	O
as	O
West	O
Africa	O
and	O
there	O
has	O
been	O
an	O
obvious	O
increasing	O
trend	O
in	O
Nigeria	O
These	O
data	O
suggest	O
that	O
dynamic	O
changes	O
in	O
the	O
epidemic	O
situation	O
worldwide	O
have	O
primarily	O
originated	O
from	O
AFR	O
and	O
West	O
Africa	O
has	O
played	O
an	O
important	O
role	O
in	O
the	O
global	O
increase	O
in	O
recent	O
years	O
Under	O
the	O
coercion	O
of	O
multiple	O
factors	O
have	O
co	O
driven	O
the	O
increase	O
in	O
in	O
AFR	O
including	O
insufficient	O
financial	O
investments	O
a	O
high	O
native	O
burden	O
weak	O
surveillance	O
systems	O
limited	O
medical	O
resources	O
and	O
low	O
socioeconomic	O
development	O
levels	O
In	O
addition	O
the	O
shift	O
of	O
medical	O
resources	O
e	O
g	O
health	O
workers	O
and	O
personal	O
protective	O
equipment	O
PPE	O
the	O
manufacturing	O
of	O
diagnostic	O
reagents	O
and	O
from	O
control	O
to	O
emergency	O
response	O
in	O
the	O
pandemic	O
s	O
early	O
stage	O
caused	O
disruptions	O
reductions	O
and	O
delays	O
in	O
pillar	O
control	O
measures	O
leading	O
to	O
a	O
significant	O
negative	O
impact	O
on	O
ontrol	O
In	O
particular	O
a	O
funding	O
shortfall	O
at	O
both	O
the	O
international	O
and	O
domestic	O
levels	O
led	O
to	O
a	O
significant	O
threat	O
resulting	O
in	O
vast	O
gaps	O
in	O
access	O
to	O
proven	O
control	O
tools	O
Although	O
there	O
has	O
been	O
a	O
declining	O
trend	O
in	O
control	O
over	O
time	O
due	O
to	O
the	O
effect	O
still	O
cannot	O
be	O
ignored	O
Hence	O
we	O
recommend	O
the	O
implementation	O
of	O
medical	O
and	O
technical	O
resource	O
assistance	O
as	O
a	O
priority	O
strategy	O
to	O
support	O
Africa	O
West	O
Africa	O
in	O
order	O
to	O
curb	O
further	O
transmission	O
malaria	B-Disease
Artesunate	B-Chemical_Substance
artesunate	B-Chemical_Substance
malaria	B-Disease
parasites 	B-Organism
artesunate's	B-Chemical_Substance
parasites	B-Organism
artesunate	B-Chemical_Substance
artesunate	B-Chemical_Substance
malaria	B-Disease
 hematological	B-Disease
artesunate	B-Chemical_Substance
is	O
the	O
drug	O
of	O
choice	O
for	O
treating	O
patients	O
with	O
severe	O
Post	O
delayed	O
hemolysis	O
PADH	O
is	O
an	O
uncommon	O
adverse	O
event	O
from	O
treatment	O
Most	O
patients	O
with	O
PADH	O
are	O
non	O
immune	O
travelers	O
The	O
pathophysiology	O
of	O
PADH	O
is	O
not	O
fully	O
understood	O
but	O
the	O
most	O
likely	O
mechanism	O
is	O
pitting	O
in	O
which	O
red	O
blood	O
cells	O
carrying	O
dead	O
killed	O
by	O
action	O
are	O
directed	O
to	O
the	O
spleen	O
for	O
clearing	O
the	O
dead	O
After	O
the	O
cleansing	O
process	O
these	O
red	O
blood	O
cells	O
re	O
enter	O
the	O
circulation	O
but	O
with	O
a	O
smaller	O
size	O
and	O
impaired	O
integrity	O
resulting	O
in	O
a	O
shortened	O
lifespan	O
of	O
7	O
21	O
days	O
Therefore	O
most	O
patients	O
with	O
PADH	O
usually	O
present	O
with	O
clinical	O
features	O
of	O
hemolytic	O
anemia	O
7	O
days	O
or	O
later	O
after	O
the	O
initiation	O
of	O
To	O
date	O
the	O
benefits	O
of	O
treatment	O
outweigh	O
its	O
adverse	O
events	O
and	O
no	O
fatal	O
cases	O
have	O
resulted	O
from	O
PADH	O
However	O
the	O
ollow	O
up	O
of	O
patients	O
with	O
treated	O
with	O
s	O
recommended	O
for	O
clinicians	O
to	O
detect	O
any	O
delayed	O
hemolytic	O
event	O
early	O
and	O
prevent	O
potentially	O
serious	O
consequences	O
parasitic	B-Organism
parasitic	B-Organism
 parasite	B-Organism
parasites 	B-Organism
parasitic 	B-Organism
 protozoa	B-Organism
parasitic	B-Organism
protozoa	B-Organism
helminths	O
The	O
prevalence	O
of	O
intestinal	O
infection	O
remains	O
high	O
in	O
developing	O
countries	O
especially	O
because	O
of	O
geographic	O
and	O
socio	O
demographic	O
factors	O
This	O
study	O
aimed	O
to	O
evaluate	O
intestinal	O
infection	O
as	O
well	O
as	O
its	O
risk	O
factors	O
among	O
children	O
aged	O
36	O
45	O
months	O
in	O
a	O
rural	O
area	O
North	O
Kodi	O
and	O
an	O
urban	O
area	O
Kupang	O
of	O
East	O
Nusa	O
Tenggara	O
Indonesia	O
Anthropometry	O
socio	O
demographic	O
factors	O
and	O
personal	O
hygiene	O
practices	O
were	O
assessed	O
A	O
total	O
of	O
214	O
children	O
participated	O
in	O
the	O
study	O
and	O
200	O
stool	O
samples	O
were	O
collected	O
for	O
intestinal	O
examination	O
Approximately	O
30	O
5	O
61	O
200	O
of	O
the	O
children	O
were	O
infected	O
with	O
one	O
or	O
more	O
intestinal	O
67	O
2	O
41	O
61	O
being	O
mono	O
infections	O
and	O
32	O
8	O
20	O
61	O
being	O
poly	O
infections	O
A	O
total	O
of	O
85	O
intestinal	O
parasites	O
were	O
detected	O
consisting	O
of	O
35	O
3	O
30	O
85	O
and	O
64	O
7	O
55	O
85	O
The	O
predominant	O
were	O
 malaria	B-Disease
malaria	B-Disease
malaria	B-Disease
malaria	B-Disease
malaria	B-Disease
 malaria	B-Disease
The	O
roles	O
of	O
anti	O
inflammatory	O
cytokines	O
in	O
the	O
pathogenesis	O
of	O
severe	O
have	O
been	O
widely	O
studied	O
and	O
the	O
role	O
of	O
IL	O
10	O
in	O
the	O
pathogenesis	O
of	O
severe	O
remains	O
unclear	O
Therefore	O
we	O
performed	O
a	O
systematic	O
review	O
and	O
meta	O
analysis	O
to	O
determine	O
the	O
difference	O
in	O
IL	O
10	O
levels	O
between	O
patients	O
with	O
severe	O
and	O
those	O
with	O
non	O
severe	O
The	O
search	O
for	O
relevant	O
studies	O
was	O
performed	O
using	O
PubMed	O
Scopus	O
and	O
Embase	O
from	O
1	O
February	O
2022	O
to	O
12	O
February	O
2022	O
The	O
quality	O
of	O
the	O
included	O
studies	O
was	O
assessed	O
according	O
to	O
the	O
guidelines	O
of	O
the	O
Strengthening	O
the	O
Reporting	O
of	O
Observational	O
Studies	O
in	O
Epidemiology	O
The	O
random	O
effects	O
model	O
was	O
used	O
to	O
estimate	O
the	O
pooled	O
effect	O
In	O
all	O
1215	O
studies	O
were	O
identified	O
and	O
19	O
were	O
included	O
in	O
the	O
quantitative	O
syntheses	O
The	O
results	O
showed	O
that	O
patients	O
with	O
severe	O
ect	O
In	O
all	O
1215	O
studies	O
were	O
identified	O
and	O
19	O
were	O
included	O
in	O
the	O
quantitative	O
syntheses	O
The	O
results	O
showed	O
that	O
patients	O
with	O
severe	O
malaria	O
had	O
a	O
higher	O
IL	O
10	O
level	O
than	O
those	O
with	O
non	O
severe	O
Scrub 	B-Disease
typhus	I-Disease
is	O
a	O
mite	O
borne	O
disease	O
caused	O
by	O
a	O
Gram	O
negative	O
obligately	O
intracellular	O
bacillus	O
 Malaria 	B-Disease
Control	O
Program	O
NMCP	O
assessed	O
population	O
dynamics	O
of	O
Entomological	O
surveillance	O
in	O
Benin	O
has	O
historically	O
been	O
limited	O
to	O
zones	O
where	O
indoor	O
residual	O
spraying	O
was	O
performed	O
or	O
where	O
long	O
standing	O
sentinel	O
surveillance	O
sites	O
existed	O
However	O
there	O
are	O
significant	O
country	O
wide	O
gaps	O
in	O
entomological	O
knowledge	O
The	O
National	O
chloroquine (CQ)	B-Chemical_Substance
derivatives	O
capable	O
of	O
overcoming	O
Herein	O
upgraded	O
therapeutic	B-Medication
pathogens	B-Organism
malaria,	B-Disease
shingles	B-Disease
therapeutic 	B-Medication
 parasitic	B-Organism
tuberculosis	B-Disease
tuberculosis	B-Disease
endocarditis	B-Disease
(borreliosis)	B-Organism
 thérapeutiques	B-Medication
pathogènes	B-Organism
(malaria,	B-Disease
zona	B-Disease
Lengya	B-Disease
child	B-Disease
 hepatitis	I-Disease
parasitoses	B-Organism
 thérapeutiques	B-Medication
 tuberculose	B-Disease
tuberculose,	B-Disease
borréliose	B-Organism
While	O
recent	O
epidemics	O
have	O
generated	O
particular	O
interest	O
in	O
viral	O
infections	O
it	O
should	O
be	O
noted	O
that	O
diagnostic	O
prophylactic	O
or	O
innovations	O
concerning	O
other	O
are	O
not	O
lacking	O
New	O
vaccines	O
but	O
new	O
viruses	O
new	O
options	O
against	O
disabling	O
diseases	O
and	O
bacteria	O
becoming	O
more	O
and	O
more	O
resistant	O
including	O
shortening	O
of	O
treatment	O
durations	O
new	O
diagnostic	O
tests	O
are	O
among	O
others	O
some	O
notable	O
recent	O
innovations	O
n	O
nSi	O
les	O
récentes	O
épidémies	O
ont	O
généré	O
un	O
intérêt	O
particulier	O
pour	O
les	O
infections	O
virales	O
il	O
faut	O
constater	O
que	O
les	O
innovations	O
diagnostiques	O
prophylactiques	O
ou	O
concernant	O
d	O
autres	O
ne	O
manquent	O
pas	O
Nouveaux	O
vaccins	O
nouveaux	O
virus	O
Lengya	O
hépatite	O
infantile	O
nouvelles	O
option	O
contre	O
des	O
invalidantes	O
et	O
des	O
bactéries	O
devenant	O
de	O
plus	O
en	O
plus	O
résistantes	O
y	O
compris	O
la	O
raccourcissement	O
des	O
durées	O
de	O
traitement	O
endocardite	O
nouveaux	O
tests	O
diagnostiques	O
constituent	O
parmi	O
d	O
autres	O
quelques	O
unes	O
des	O
innovations	O
récentes	O
notables	O
Malaria	B-Disease
malaria 	B-Disease
is	O
a	O
growing	O
problem	O
in	O
Africa	O
with	O
prevalence	O
varies	O
from	O
areas	O
to	O
areas	O
due	O
to	O
several	O
factors	O
including	O
the	O
altitude	O
This	O
study	O
aimed	O
to	O
investigate	O
the	O
 malaria 	B-Disease
parasite	B-Organism
distribution	O
and	O
its	O
relationship	O
with	O
level	O
of	O
some	O
blood	O
parameters	O
and	O
plasma	O
myeloperoxidase	O
MPO	O
in	O
population	O
of	O
three	O
localities	O
with	O
different	O
altitudes	O
n	O
nA	O
total	O
of	O
150	O
participants	O
were	O
recruited	O
in	O
each	O
locality	O
and	O
facial	O
body	O
temperature	O
of	O
each	O
was	O
measured	O
using	O
a	O
forehead	O
digital	O
thermometer	O
Blood	O
samples	O
were	O
collected	O
and	O
used	O
diagnose	O
falciparum	B-Disease
malaria	I-Disease
using	O
the	O
rapid	O
test	O
followed	O
by	O
Giemsa	O
stain	O
microscopy	O
and	O
have	O
the	O
full	O
blood	O
count	O
and	O
MPO	O
level	O
using	O
a	O
colorimetric	O
method	O
n	O
nThe	O
overall	O
prevalence	O
of	O
 malaria	B-Disease
malaria	B-Disease
parasite	B-Organism
parasites	B-Organism
malaria 	B-Disease
malaria	B-Disease
 malaria	B-Disease
malaria	B-Disease
was	O
34	O
7	O
with	O
no	O
difference	O
between	O
the	O
three	O
communities	O
but	O
Bambili	O
of	O
high	O
altitude	O
had	O
the	O
highest	O
prevalence	O
70	O
7	O
A	O
majority	O
of	O
the	O
infected	O
persons	O
had	O
mild	O
with	O
most	O
cases	O
being	O
asymptomatic	O
temperature	O
37	O
5	O
ºC	O
Patients	O
had	O
significant	O
increase	O
of	O
geometric	O
mean	O
density	O
GMPD	O
in	O
Bambili	O
1755	O
216	O
µL	O
and	O
Bamenda	O
1060	O
2515	O
parasites	O
µL	O
of	O
blood	O
than	O
patients	O
in	O
Santa	O
737	O
799	O
parasites	O
µL	O
There	O
was	O
a	O
significant	O
risk	O
to	O
have	O
infection	O
in	O
Bambili	O
OR	O
33	O
367	O
p	O
0	O
021	O
than	O
in	O
Santa	O
OR	O
2	O
309	O
p	O
0	O
362	O
Bambili	O
participants	O
of	O
6	O
10	O
years	O
showed	O
a	O
high	O
prevalence	O
of	O
85	O
7	O
GMPD	O
was	O
significantly	O
different	O
between	O
males	O
p	O
0	O
010	O
as	O
well	O
as	O
females	O
p	O
0	O
000	O
Participants	O
from	O
Santa	O
11	O
2	O
3	O
2	O
g	O
dL	O
and	O
Bambili	O
12	O
6	O
2	O
4	O
g	O
dL	O
had	O
a	O
high	O
haemoglobin	O
concentration	O
than	O
those	O
from	O
Bamenda	O
10	O
6	O
2	O
1	O
g	O
dL	O
There	O
was	O
a	O
significant	O
difference	O
in	O
the	O
WBC	O
counts	O
and	O
platelet	O
counts	O
among	O
infected	O
participants	O
in	O
the	O
study	O
areas	O
MPO	O
level	O
had	O
an	O
increasing	O
trend	O
among	O
infected	O
participants	O
in	O
Santa	O
2	O
378	O
0	O
250	O
Bambili	O
2	O
582	O
0	O
482	O
and	O
Bamenda	O
2	O
635	O
0	O
466	O
n	O
nThe	O
results	O
of	O
the	O
present	O
study	O
demonstrated	O
that	O
altitudinal	O
variations	O
significant	O
impact	O
the	O
risk	O
of	O
population	O
to	O
have	O
with	O
high	O
parasitaemia	O
and	O
may	O
contribute	O
to	O
the	O
prevalence	O
and	O
severity	O
by	O
affecting	O
the	O
haemoglobin	O
concentration	O
WBC	O
and	O
platelet	O
level	O
and	O
plasma	O
MPO	O
in	O
population	O
Plasmodium	B-Organism
vivax	I-Organism
 malaria 	B-Disease
P. vivax	B-Organism
parasite	B-Organism
P. vivax	B-Organism
parasite 	B-Organism
parasite	B-Organism
P. vivax	B-Organism
parasite	B-Organism
 parasite	B-Organism
 parasite	B-Organism
P. vivax	B-Organism
Anopheles	B-Organism
dirus	I-Organism
 parasite	B-Organism
parasite	B-Organism
 P. vivax	B-Organism
is	O
responsible	O
for	O
much	O
of	O
outside	O
Africa	O
Although	O
most	O
infections	O
in	O
endemic	O
areas	O
are	O
asymptomatic	O
and	O
have	O
lo	O
w	O
densities	O
they	O
are	O
considered	O
a	O
potentially	O
important	O
source	O
of	O
transmission	O
Several	O
studies	O
have	O
demonstrated	O
that	O
asymptomatic	O
carriers	O
can	O
transmit	O
the	O
o	O
mosquitoes	O
but	O
the	O
efficiency	O
has	O
not	O
been	O
well	O
quantified	O
The	O
aim	O
of	O
this	O
study	O
is	O
to	O
determine	O
the	O
relationship	O
between	O
density	O
and	O
mosquito	O
infectivity	O
particularly	O
at	O
low	O
parasitaemia	O
n	O
nMembrane	O
feeding	O
assays	O
were	O
performed	O
using	O
serial	O
dilutions	O
of	O
infected	O
blood	O
to	O
define	O
the	O
relationship	O
between	O
parasitaemia	O
and	O
mosquito	O
infectivity	O
n	O
nThe	O
infection	O
rate	O
oocyst	O
prevalence	O
and	O
intensity	O
oocyst	O
load	O
were	O
positively	O
correlated	O
with	O
the	O
density	O
in	O
the	O
blood	O
There	O
was	O
a	O
broad	O
case	O
to	O
case	O
variation	O
in	O
infectivity	O
The	O
geometric	O
mean	O
density	O
yielding	O
a	O
10	O
mosquito	O
infection	O
rate	O
was	O
33	O
CI	O
n	O
nThis	O
study	O
quantified	O
the	O
ability	O
of	O
to	O
infect	O
at	O
over	O
a	O
broad	O
range	O
of	O
densities	O
It	O
provides	O
important	O
information	O
about	O
infectivity	O
at	O
low	O
parasitaemia	O
common	O
among	O
asymptomatic	O
malaria	B-Disease
Plasmodium	B-Organism
vivax	I-Organism
Plasmodium	B-Organism
falciparum	I-Organism
P. vivax/P. falciparum	B-Organism
malaria 	B-Disease
Mass	O
screening	O
and	O
treatment	O
MSAT	O
for	O
elimination	O
lacks	O
an	O
ideal	O
diagnostic	O
tool	O
to	O
allow	O
sensitive	O
and	O
affordable	O
test	O
of	O
the	O
target	O
population	O
in	O
the	O
field	O
This	O
study	O
evaluated	O
whether	O
Capture	O
and	O
Ligation	O
Probe	O
PCR	O
CLIP	O
PCR	O
could	O
be	O
used	O
in	O
a	O
field	O
MSAT	O
in	O
Laiza	O
City	O
Myanmar	O
n	O
nOn	O
day	O
0	O
two	O
dried	O
blood	O
spots	O
were	O
collected	O
from	O
each	O
participant	O
On	O
day	O
1	O
all	O
samples	O
were	O
screened	O
for	O
Plasmodium	O
in	O
a	O
20	O
m	O
n	O
nOf	O
15	O
038	O
persons	O
65	O
of	O
the	O
total	O
population	O
screened	O
204	O
1	O
36	O
were	O
CLIP	O
PCR	O
positives	O
Among	O
them	O
188	O
14	O
and	O
2	O
were	O
infected	O
with	O
and	O
mix	O
respectively	O
The	O
testing	O
capacity	O
was	O
538	O
persons	O
day	O
with	O
a	O
cost	O
of	O
US	O
0	O
92	O
person	O
The	O
proportion	O
of	O
submicroscopic	O
infection	O
was	O
64	O
7	O
All	O
positive	O
individuals	O
received	O
treatment	O
within	O
72	O
h	O
after	O
blood	O
collection	O
n	O
nUsing	O
CLIP	O
PCR	O
in	O
MSAT	O
in	O
low	O
transmission	O
settings	O
can	O
support	O
the	O
elimination	O
efforts	O
in	O
the	O
China	O
Myanmar	O
border	O
region	O
malaria	B-Disease
pneumonia	B-Disease
diarrhea	B-Disease
Malaria	B-Disease
 Diarrhea	B-Disease
Pneumonia	B-Disease
malaria	B-Disease
malaria	B-Disease
An	O
Integrated	O
Community	O
treatment	O
of	O
Childhood	O
disease	O
ICCM	O
focused	O
intervention	O
involving	O
a	O
large	O
number	O
of	O
Patent	O
and	O
proprietary	O
medicine	O
vendors	O
PPMVs	O
was	O
conducted	O
by	O
Society	O
for	O
Family	O
Health	O
Nigeria	O
to	O
improve	O
management	O
of	O
childhood	O
and	O
with	O
an	O
intervention	O
approach	O
focused	O
on	O
knowledge	O
and	O
skill	O
improvement	O
The	O
intervention	O
was	O
conducted	O
in	O
Kaduna	O
and	O
Ebonyi	O
state	O
recruited	O
and	O
trained	O
15	O
interpersonal	O
communication	O
agents	O
IPCAs	O
who	O
were	O
saddled	O
with	O
the	O
responsibility	O
to	O
sensitize	O
and	O
mobilize	O
caregivers	O
with	O
children	O
within	O
the	O
age	O
bracket	O
of	O
2	O
months	O
to	O
5	O
years	O
to	O
our	O
mapped	O
PPMVs	O
within	O
the	O
communities	O
on	O
the	O
account	O
of	O
and	O
while	O
the	O
IPCAs	O
in	O
return	O
monitor	O
the	O
quality	O
of	O
service	O
delivery	O
Following	O
the	O
intervention	O
the	O
Society	O
for	O
Family	O
health	O
conducted	O
a	O
study	O
to	O
demonstrate	O
the	O
effectiveness	O
of	O
interventions	O
such	O
as	O
ICCM	O
training	O
supervision	O
and	O
linkage	O
to	O
quality	O
ICCM	O
commodities	O
among	O
PPMVs	O
to	O
achieve	O
high	O
levels	O
of	O
knowledge	O
and	O
performance	O
in	O
diagnosing	O
and	O
treating	O
common	O
childhood	O
illnesses	O
n	O
nLongitudinal	O
research	O
before	O
and	O
after	O
study	O
was	O
adopted	O
for	O
the	O
study	O
From	O
the	O
387	O
PPMVs	O
recruited	O
and	O
trained	O
by	O
SFH	O
165	O
PPMVs	O
were	O
systematically	O
selected	O
to	O
participate	O
in	O
the	O
study	O
before	O
and	O
after	O
the	O
implementation	O
of	O
the	O
intervention	O
Using	O
SPSS	O
version	O
22	O
data	O
from	O
the	O
observation	O
and	O
completed	O
questionnaires	O
were	O
analyzed	O
and	O
a	O
chi	O
square	O
test	O
was	O
used	O
to	O
examine	O
the	O
associations	O
between	O
the	O
categorical	O
information	O
collected	O
prior	O
and	O
after	O
the	O
intervention	O
The	O
analysis	O
was	O
conducted	O
at	O
5	O
level	O
of	O
significance	O
n	O
nMore	O
than	O
50	O
of	O
the	O
study	O
participants	O
were	O
females	O
56	O
4	O
and	O
majority	O
were	O
either	O
Junior	O
community	O
extension	O
workers	O
35	O
or	O
Senior	O
community	O
extension	O
worker	O
27	O
About	O
21	O
8	O
trained	O
PPMVs	O
could	O
not	O
appropriately	O
treat	O
in	O
the	O
first	O
quarter	O
of	O
the	O
intervention	O
however	O
there	O
was	O
a	O
significant	O
decrease	O
to	O
1	O
8	O
in	O
second	O
quarter	O
in	O
the	O
number	O
of	O
those	O
that	O
cannot	O
appropriately	O
diagnose	O
and	O
treat	O
There	O
was	O
also	O
a	O
decrease	O
in	O
the	O
number	O
of	O
those	O
who	O
could	O
not	O
treat	O
cough	O
and	O
fast	O
breathing	O
from	O
47	O
28	O
5	O
to	O
14	O
8	O
5	O
in	O
the	O
second	O
quarter	O
and	O
for	O
diarrhea	O
from	O
33	O
3	O
in	O
the	O
first	O
quarter	O
to	O
2	O
4	O
in	O
the	O
second	O
quarter	O
n	O
nThe	O
study	O
revealed	O
a	O
significant	O
improvement	O
in	O
the	O
quality	O
of	O
treatment	O
provided	O
by	O
the	O
trained	O
PPMVs	O
across	O
the	O
three	O
disease	O
areas	O
PPMVs	O
in	O
hard	O
to	O
reach	O
areas	O
should	O
be	O
trained	O
and	O
supported	O
to	O
continuously	O
provide	O
quality	O
services	O
to	O
change	O
the	O
indices	O
of	O
under	O
5	O
mortality	O
in	O
Nigeria	O
Malaria	B-Disease
 parasitic	B-Organism
 protozoa 	B-Organism
cerebral	B-Disease
malaria.	I-Disease
 malaria	B-Disease
malaria 	B-Disease
therapy	B-Medication
 malaria.	B-Disease
an	O
ancient	O
infectious	O
disease	O
is	O
caused	O
by	O
of	O
the	O
genus	O
Plasmodium	O
whose	O
erythrocytic	O
cycle	O
is	O
accompanied	O
by	O
fever	O
headache	O
sweating	O
and	O
chills	O
and	O
a	O
systemic	O
inflammation	O
that	O
can	O
progress	O
to	O
severe	O
forms	O
of	O
disease	O
including	O
Approximately	O
25	O
of	O
survivors	O
of	O
this	O
syndrome	O
develop	O
sequelae	O
that	O
may	O
include	O
neurological	O
neurocognitive	O
behavioral	O
alterations	O
and	O
poor	O
school	O
